target_id,msa_depth,msa_avg_len,msa_first_len,gap_fraction,status
7BG9_B,412,451.0,451,0.36415839665898864,OK
7AZO_5SB,6063,124.0,124,0.0638018547189989,OK
7D2L_B,13,43.0,43,0.2522361359570662,OK
7D12_A,107,20.0,20,0.044859813084112146,OK
7AS9_2,12402,76.0,76,0.010991436016262233,OK
7D4I_5A,43,118.0,118,0.21757981868348444,OK
7D7V_A,167,57.0,57,0.24036138249816158,OK
7D5T_5A,10,43.0,43,0.2302325581395349,OK
7ASN_B,7996,106.0,106,0.06199444061653468,OK
7D8C_B,11,44.0,44,0.25413223140495866,OK
7D7W_A,173,51.0,51,0.20899920661906382,OK
7AQC_T,12402,76.0,76,0.010991436016262233,OK
7B9V_2,4309,196.0,196,0.24229898503843403,OK
7AS8_2,12402,76.0,76,0.010991436016262233,OK
7DD4_A,38,36.0,36,0.22295321637426901,OK
7CPU_L8,4439,158.0,158,0.04438934530242585,OK
7DAS_C,675,66.0,66,0.4041526374859708,OK
7E9I_A,12,33.0,33,0.07575757575757576,OK
7ASA_2,12402,76.0,76,0.010991436016262233,OK
7EAG_A,1,19.0,19,0.0,OK
7ABI_2,11593,188.0,188,0.11017929014390562,OK
7AZS_ASIB,14140,76.0,76,0.011638316087247823,OK
7EAG_C,1,19.0,19,0.0,OK
7EEM_A,70,27.0,27,0.0,OK
7EEN_B,3,17.0,17,0.0,OK
7EEN_D,1,16.0,16,0.0,OK
7EFI_A,2,19.0,19,0.0,OK
6ZJ3_LO,28783,120.0,120,0.06141675062826437,OK
7EIA_E,2,19.0,19,0.0,OK
7ENI_B,49,74.0,74,0.2404853833425262,OK
7ASE_1,16077,75.0,75,0.017887250938193277,OK
7ELR_A,238,45.0,45,0.19850606909430438,OK
7D8O_L,96,37.0,37,0.17060810810810811,OK
7ABG_2,11593,188.0,188,0.11017929014390562,OK
7A5P_2,7940,155.0,155,0.1078573169740798,OK
7ENR_B,48,98.0,98,0.2181122448979592,OK
7DWH_X,129,45.0,45,0.3347114556416882,OK
7EOI_A,30,49.0,49,0.1489795918367347,OK
7EOP_A,124,48.0,48,0.0907258064516129,OK
7EXY_A,1,16.0,16,0.0,OK
7DVQ_F,3879,124.0,124,0.10553518116574774,OK
7FJ0_A,4,20.0,20,0.0125,OK
7B5K_x,14766,77.0,77,0.05840373902137413,OK
7ABH_2,11593,188.0,188,0.11017929014390562,OK
7JJU_A,165,51.0,51,0.0487225193107546,OK
7JRR_A,4,51.0,51,0.06372549019607843,OK
7DA7_C,1460,150.0,150,0.358296803652968,OK
7JRS_B,40,129.0,129,0.33275193798449615,OK
7JJF_A,1630,27.0,27,0.001272438082254033,OK
7B5K_z,16539,76.0,76,0.06285303318153901,OK
7JRT_A,1,134.0,134,0.0,OK
7EQG_M,2466,60.0,60,0.09585698837523655,OK
7K4L_A,20,36.0,36,0.12083333333333333,OK
7K16_P,122,51.0,51,0.19736419157827065,OK
7EAF_A,4379,94.0,94,0.04591546695301074,OK
7KI3_B,20,23.0,23,0.030434782608695653,OK
7KUD_A,1,13.0,13,0.0,OK
7KGA_A,1000,90.0,90,0.28842222222222225,OK
7KVU_G,4,83.0,83,0.16265060240963855,OK
7D0G_A,1854,916.0,916,0.645192384694017,OK
7L49_E,34,135.0,135,0.4801742919389978,OK
7DCO_H,5599,169.0,169,0.19300678164211488,OK
7CHD_I,15021,77.0,77,0.024679734086564525,OK
7DVQ_B,7273,117.0,117,0.07536245168583956,OK
7LRM_F,24,33.0,33,0.08333333333333333,OK
7AZS_ESIB,14140,76.0,76,0.011638316087247823,OK
7LYT_B,18,45.0,45,0.2654320987654321,OK
7M5O_B,18,45.0,45,0.2654320987654321,OK
7MK1_C,39,25.0,25,0.03794871794871795,OK
7JQL_1B,6109,121.0,121,0.04704886030500995,OK
7MSF_R,1,14.0,14,0.0,OK
7F0D_B,7656,115.0,115,0.06445867975103357,OK
7KUC_A,1,16.0,16,0.0,OK
7JIL_3,9316,111.0,111,0.053008676344872135,OK
7LVA_A,4532,103.0,103,0.12196976837847796,OK
7K54_2,7443,120.0,120,0.057343589054592685,OK
7EQJ_B,13093,76.0,76,0.010828405696897097,OK
7KKV_B,229,60.0,60,0.13333333333333333,OK
7N3P_B,177,265.0,265,0.23927086664534697,OK
7K00_Y,13093,76.0,76,0.010828405696897097,OK
7LJY_B,7162,76.0,76,0.1261923308690604,OK
6Y0G_S2,4900,1697.0,1697,0.08769376931680156,OK
7NIL_D,1,15.0,15,0.0,OK
7NQ4_C,6,20.0,20,0.008333333333333333,OK
7E8O_X,18084,85.0,85,0.0800018215647241,OK
7OAX_B,8,52.0,52,0.27403846153846156,OK
7KAB_C,14073,77.0,77,0.011133966580566453,OK
7MDL_E,8282,90.0,90,0.10302530253025302,OK
7EZ2_N,4881,392.0,392,0.3192204048183502,OK
7LH5_CY,14140,76.0,76,0.011638316087247823,OK
7OB9_R,1,31.0,31,0.06451612903225806,OK
7KJU_A,16244,76.0,76,0.015439708912764551,OK
7LH5_AV,15021,77.0,77,0.024679734086564525,OK
6VWN_1,6728,1508.0,1508,0.060465764042427705,OK
7ODF_F,5,43.0,43,0.14418604651162792,OK
7KJT_A,16244,76.0,76,0.015439708912764551,OK
7EVO_H,11593,188.0,188,0.11017929014390562,OK
7MRL_A,14730,75.0,75,0.0509735234215886,OK
7NHN_B,8681,114.0,114,0.03950450368520079,OK
7OJL_D,5,20.0,20,0.01,OK
7OIA_z,3813,73.0,73,0.08630532173638131,OK
7LJ3_C,20567,75.0,75,0.007903923761365294,OK
7OG4_XB,3790,72.0,72,0.04744942832014072,OK
7NHK_D,14492,77.0,77,0.02201304078201677,OK
7O1A_B8,12990,77.0,77,0.01331793687451886,OK
7N2U_Dt,15514,76.0,76,0.017728469362138104,OK
6ZU5_L70,31731,119.0,119,0.0481585089363343,OK
7OMB_T,3,21.0,21,0.06349206349206349,OK
7ORK_H,1,17.0,17,0.0,OK
7ORI_H,1,17.0,17,0.0,OK
7OQC_1,113,568.0,568,0.2963511155428144,OK
7OS0_D,14,54.0,54,0.2671957671957672,OK
7NHN_D,14656,77.0,77,0.045400491975273634,OK
7O1C_B8,12990,77.0,77,0.01331793687451886,OK
7O81_AT,10854,75.0,75,0.06304035378662244,OK
7NWW_z,12939,88.0,88,0.13142788890528284,OK
7OX7_A,379,81.0,81,0.20078829929313657,OK
7OZQ_F,25,33.0,33,0.055757575757575756,OK
7NWG_33,16611,75.0,75,0.026964461300744487,OK
7OZQ_G,25,33.0,33,0.055757575757575756,OK
7OZW_F,111,32.0,32,0.017736486486486486,OK
7O80_AT,17355,86.0,86,0.1221784486743985,OK
7ABZ_4,17370,363.0,363,0.10935180030799438,OK
7OQE_I,4824,86.0,86,0.1362928574183347,OK
7P0V_B,4210,24.0,24,0.005918448139350752,OK
7O81_AJ,17055,76.0,76,0.01969710996929439,OK
7OII_z,11594,85.0,85,0.08291611279667982,OK
7OQE_2,4558,143.0,143,0.20870244279634362,OK
7OYB_81,4709,158.0,158,0.06467550690705383,OK
7PDU_A,131,33.0,33,0.01272264631043257,OK
7PDU_B,1,19.0,19,0.0,OK
7OIZ_V,15771,75.0,75,0.009287088115317144,OK
7ONU_T,8413,128.0,128,0.1783187106264115,OK
7OX8_A,371,84.0,84,0.20767552303940445,OK
7OPE_2,12402,76.0,76,0.010991436016262233,OK
7PD3_B,3910,69.0,69,0.024493124281848844,OK
7PKT_0,27,75.0,75,0.29333333333333333,OK
7OF1_3,18466,121.0,121,0.05370200135518214,OK
7P48_5,14971,73.0,73,0.019964625673562494,OK
7P7T_B,7297,116.0,116,0.021404639601536768,OK
7PKT_1,53,162.0,162,0.41136734218495224,OK
7OHT_3,18466,121.0,121,0.05370200135518214,OK
7P7Q_D,14492,77.0,77,0.02201304078201677,OK
7PMM_C,117,44.0,44,0.291958041958042,OK
7PMM_D,117,44.0,44,0.291958041958042,OK
7PTK_B,1,720.0,720,0.0,OK
7PMQ_G,295,42.0,42,0.1863599677158999,OK
7PTS_A,1,558.0,558,0.0,OK
7POF_A,1,14.0,14,0.0,OK
7PS8_A,58,23.0,23,0.0,OK
6SKG_BA,5692,2853.0,2853,0.15576876703123957,OK
7PZY_10,1,16.0,16,0.0,OK
7P3K_V,15771,75.0,75,0.009287088115317144,OK
7PUA_CA,205,621.0,621,0.34301087938415614,OK
7Q0R_10,1,14.0,14,0.0,OK
7PAL_4,9008,108.0,108,0.043529208604697056,OK
7PAK_6,15901,76.0,76,0.008481757188392653,OK
7Q48_A,7,22.0,22,0.0,OK
7PJT_B,7437,120.0,120,0.056696248487293266,OK
7ONB_H,11593,188.0,188,0.11017929014390562,OK
7QI4_Ay,40,52.0,52,0.22259615384615383,OK
7Q4P_2,13,31.0,31,0.23076923076923078,OK
7PKT_2,4121,86.0,86,0.17295700411392584,OK
7Q0F_4,4224,158.0,158,0.06348293057153817,OK
7PJY_v,15021,77.0,77,0.024679734086564525,OK
7Q7Z_C,29,24.0,24,0.014367816091954023,OK
7QQV_A,367,85.0,85,0.1870171501843244,OK
7QQP_A,354,84.0,84,0.20739171374764595,OK
7QQQ_A,389,84.0,84,0.22071244950422328,OK
7BOI_A,8671,1070.0,1070,0.1060954066460659,OK
7QI6_Ax,10822,71.0,71,0.023305421142638495,OK
6ZSC_AA,12007,954.0,954,0.22038279906253147,OK
7QQ3_J,7751,120.0,120,0.0567582677503978,OK
7QR1_A,371,84.0,84,0.20767552303940445,OK
7QR7_A,389,84.0,84,0.22071244950422328,OK
7QTL_M,1,17.0,17,0.0,OK
7QR3_D,3183,69.0,69,0.0770123891871218,OK
7AZS_16SA,7286,1499.0,1499,0.05577851608273207,OK
7QR4_B,1810,69.0,69,0.08696452878533109,OK
7QR8_A,395,85.0,85,0.19544303797468354,OK
7REX_B,302,34.0,34,0.07177639267627581,OK
7REX_A,302,34.0,34,0.07177639267627581,OK
7PWG_3,16612,120.0,120,0.039449895657757444,OK
7Q08_3,16802,121.0,121,0.04552144028505068,OK
7QH4_1,20905,77.0,77,0.02656979471138763,OK
7REX_C,302,34.0,34,0.07177639267627581,OK
7OLC_3,33721,120.0,120,0.07308477407747892,OK
7RQ5_A,1,19.0,19,0.0,OK
7Q4O_2,11593,188.0,188,0.11017929014390562,OK
7RWR_A,79,38.0,38,0.20253164556962025,OK
7SHX_A,26,94.0,94,0.220949263502455,OK
7OF3_A,5160,1386.0,1386,0.1492839524816269,OK
7QXA_B,412,451.0,451,0.36415839665898864,OK
7SXP_A,11,22.0,22,0.0,OK
7QWQ_1,6485,167.0,167,0.04990881767690525,OK
7OI8_A,5960,1092.0,1092,0.18732637608476535,OK
7SLP_R,3389,81.0,81,0.4062161896331268,OK
7R7C_1,4880,226.0,226,0.2283330915421442,OK
7SYO_z,1477,400.0,400,0.21672816519972918,OK
7OYC_71,30174,120.0,120,0.057833731026711736,OK
7QI5_Ax,22651,70.0,70,0.039535939756680565,OK
7T1N_A,5647,56.0,56,0.05300538844898682,OK
7RGU_F,331,28.0,28,0.005826499784203712,OK
7U0Y_R,31,67.0,67,0.17091959557053443,OK
7TD7_A,5037,83.0,83,0.14431998392617523,OK
7OF2_A,6725,1407.0,1407,0.1517416634300616,OK
7R6M_A,4916,396.0,396,0.31806110330317,OK
7RR5_A,13373,76.0,76,0.012860752419446883,OK
7TDC_A,5037,83.0,83,0.14431998392617523,OK
7U0H_6,1071,59.0,59,0.12478437702764722,OK
7TAX_M,1896,61.0,61,0.09940686172788268,OK
7RQ9_1x,14804,77.0,77,0.029069012586980705,OK
7NSQ_a,6793,1540.0,1540,0.06743104532740923,OK
7U2A_C,295,38.0,38,0.2693131132917038,OK
7UMD_A,25,40.0,40,0.093,OK
7ST7_5,12161,76.0,76,0.011875754677376773,OK
7UME_A,40,28.0,28,0.12589285714285714,OK
7U2B_C,1325,53.0,53,0.029149163403346386,OK
7UMC_A,365,70.0,70,0.13154598825831704,OK
7QEP_2,30541,119.0,119,0.04738993924409094,OK
7TZR_Y,4558,80.0,80,0.134571083808688,OK
7TZU_A,5037,83.0,83,0.14431998392617523,OK
7UTN_C,5,222.0,222,0.3945945945945946,OK
7TTW_2,7773,115.0,115,0.06220417386829549,OK
7QIZ_5,29625,120.0,120,0.05780056258790436,OK
7PNW_A,5045,956.0,956,0.11772976267981472,OK
7UNR_B,7740,120.0,120,0.05926894918173988,OK
7UY6_B,21,159.0,159,0.24468403713686732,OK
7TOR_PTRN,14643,77.0,77,0.022061869019459678,OK
7OE0_A,7118,1510.0,1510,0.06201542958900949,OK
7P7U_a,6545,1521.0,1521,0.06757154358964314,OK
7V94_B,1,112.0,112,0.0,OK
7U2H_1y,16902,74.0,74,0.014723189643317439,OK
7U2I_2w,16902,74.0,74,0.014723189643317439,OK
7VNV_A,80,61.0,61,0.32786885245901637,OK
7UCJ_2,14736,76.0,76,0.05847834161952112,OK
7V06_A,2296,43.0,43,0.09394498014747589,OK
7V9X_D,48,39.0,39,0.0673076923076923,OK
7V9U_E,44,81.0,81,0.18855218855218855,OK
7UO1_C,12215,82.0,82,0.04030130886654753,OK
7UO0_C,13496,82.0,82,0.05123288562464759,OK
7VTI_B,15,41.0,41,0.004878048780487805,OK
7VTN_B,6,61.0,61,0.25136612021857924,OK
7WAZ_D,10,122.0,122,0.4180327868852459,OK
7U2J_1w,16902,74.0,74,0.014723189643317439,OK
7UVV_v,13707,77.0,77,0.010015737527228006,OK
7WM3_E,1,12.0,12,0.0,OK
7XD9_K,1,16.0,16,0.0,OK
7XG3_I,42,61.0,61,0.41100702576112413,OK
7XHT_B,26,228.0,228,0.5224358974358975,OK
7UVY_B,8330,115.0,115,0.038154392191659274,OK
7XUE_R,132,95.0,95,0.10837320574162679,OK
7XUI_R,140,122.0,122,0.14531615925058547,OK
7YQ3_G,11,22.0,22,0.024793388429752067,OK
7VNW_B,2201,64.0,64,0.09428952748750567,OK
7V08_2,4159,158.0,158,0.0611956379485088,OK
7R81_B1,30855,120.0,120,0.047396424134392046,OK
7UXA_E,11965,88.0,88,0.17356399346579038,OK
7URI_y,19050,90.0,90,0.0798915135608049,OK
7UQ6_B,17951,86.0,86,0.15664347260565908,OK
7Z2E_E,33,34.0,34,0.06506238859180036,OK
7Z43_RRR,4,18.0,18,0.0,OK
7Z42_H,1,13.0,13,0.0,OK
7YR7_A,1290,118.0,118,0.19675469714886348,OK
7WIE_V,52,50.0,50,0.12692307692307692,OK
7VYX_D,25,136.0,136,0.3458823529411765,OK
7ZQS_C,10,30.0,30,0.12666666666666668,OK
7Z4C_A,727,102.0,102,0.2342017962618335,OK
7XD9_N,1,19.0,19,0.0,OK
7YFX_B,110,26.0,26,0.1465034965034965,OK
7PIT_5,6602,1493.0,1493,0.07156663439786559,OK
7YZP_F,2515,59.0,59,0.10391212049735485,OK
7UR5_y,18802,90.0,90,0.08129099741162288,OK
8A3W_3,52,216.0,216,0.11396011396011396,OK
7Y7C_V,6403,75.0,75,0.07421729397678171,OK
7P2E_A,11441,955.0,955,0.21794858301021722,OK
8A3W_6,29,73.0,73,0.09116674539442607,OK
7XW2_C,2976,73.0,73,0.16721903078509354,OK
8A3W_S4,13,20.0,20,0.0038461538461538464,OK
7QVP_S3,4295,1705.0,1705,0.07734711643833278,OK
7MT2_A,4683,3115.0,3115,0.10266093437929412,OK
8A98_3,52,216.0,216,0.11396011396011396,OK
8A98_6,29,73.0,73,0.09116674539442607,OK
7UZ0_A,18004,87.0,87,0.1871767959610508,OK
8A98_S4,2,19.0,19,0.0,OK
7Q3L_2,11593,188.0,188,0.11017929014390562,OK
8AC0_R,165,93.0,93,0.08576083414793093,OK
7ZJW_F,8282,90.0,90,0.10302530253025302,OK
8ACP_R,165,93.0,93,0.08576083414793093,OK
7XSN_N,4820,388.0,388,0.31378865979381443,OK
7ZTA_ATR1,12133,74.0,74,0.017444049175690157,OK
7ZP8_v,12990,77.0,77,0.01331793687451886,OK
7YG8_N,4452,393.0,393,0.31347548861591784,OK
7ZQ5_a,7437,120.0,120,0.056696248487293266,OK
7PJW_a,6939,1529.0,1529,0.06643646290372489,OK
8ASB_P,3,20.0,20,0.03333333333333333,OK
7ZUW_6,11006,76.0,76,0.030645963445775987,OK
8APO_C2,172,23.0,23,0.0,OK
7X34_3,9097,130.0,130,0.04031760259087949,OK
8AS6_P,3,20.0,20,0.03333333333333333,OK
7VPX_H,11593,188.0,188,0.11017929014390562,OK
8APO_A6,191,109.0,109,0.22575531965992604,OK
8ASG_P,3,20.0,20,0.03333333333333333,OK
7ZTA_PTR1,12543,76.0,76,0.006955022092423117,OK
8A63_B,7649,114.0,114,0.030464938657272022,OK
7PD3_A,10209,1278.0,1278,0.18885542551901563,OK
7ZTA_ETR1,16507,75.0,75,0.020086831849114518,OK
8BE0_V,1,14.0,14,0.0,OK
7VPX_L,14979,164.0,164,0.07389573044538778,OK
8BH9_B,1,12.0,12,0.0,OK
8B0I_K,998,207.0,207,0.1430542243908106,OK
8BF8_B,605,150.0,150,0.2262258953168044,OK
7UO0_B,14356,373.0,373,0.12605783833085454,OK
7Q4K_AA,6937,1523.0,1523,0.06410172558561242,OK
8BSJ_LD,799,142.0,142,0.14374482187241094,OK
8A98_4,8365,183.0,183,0.16195440931019503,OK
8A3W_4,9748,183.0,183,0.1374562471550841,OK
8AZW_B,3822,163.0,163,0.049151987364082016,OK
8BTZ_A,89,238.0,238,0.43423661599471247,OK
8BVJ_B,37,117.0,117,0.3418803418803419,OK
8AGV_x,14131,76.0,76,0.10895790889012212,OK
8AGU_y,14131,76.0,76,0.10895790889012212,OK
8BWT_A,70,26.0,26,0.0016483516483516484,OK
8C4U_H,1,20.0,20,0.0,OK
8C4V_H,1,20.0,20,0.0,OK
8AAF_x,18286,74.0,74,0.13442568676080652,OK
7UO2_B,14462,376.0,376,0.1254064209358642,OK
8APN_A3,7421,207.0,207,0.09170997306898364,OK
8BTK_AT,4548,75.0,75,0.1154676048079742,OK
8CEP_a,590,28.0,28,0.08710653753026634,OK
8AM9_8,18178,85.0,85,0.10638457605508922,OK
8ASD_P,3,20.0,20,0.03333333333333333,OK
8B0X_Z,14191,77.0,77,0.01636943846795161,OK
8APN_C1,18246,73.0,73,0.00386949138035884,OK
8CGV_b,2571,56.0,56,0.19096932822137022,OK
8CBM_T,5725,69.0,69,0.06996519207645086,OK
8CI5_C,1,18.0,18,0.0,OK
8BF7_4,14643,77.0,77,0.022061869019459678,OK
8ANY_Ay,22031,70.0,70,0.0398017079829072,OK
8BTD_v,12192,75.0,75,0.03616469816272966,OK
8CQ1_A,12,44.0,44,0.07196969696969698,OK
8BR8_Lu,14906,75.0,75,0.04527572789480746,OK
8CLR_A,1,14.0,14,0.0,OK
8CSP_A,1,964.0,964,0.00933609958506224,OK
8CXF_A,13,26.0,26,0.005917159763313609,OK
8CAM_b,7437,120.0,120,0.056696248487293266,OK
8D29_F,29,34.0,34,0.07707910750507099,OK
8CH6_d,5911,106.0,106,0.005424807602072248,OK
8D2L_B,42,106.0,106,0.5462713387241689,OK
8BSJ_x,14999,74.0,74,0.03898548191501055,OK
8BRM_LE,13768,121.0,121,0.062412661291484386,OK
8D2O_B,14,106.0,106,0.2398921832884097,OK
8B2L_i2,21587,76.0,76,0.024541451604645097,OK
8D2Q_B,33,106.0,106,0.6272155517438537,OK
8D2N_B,42,106.0,106,0.5462713387241689,OK
8BSI_LE,13768,121.0,121,0.062412661291484386,OK
8D5L_B,10,33.0,33,0.04242424242424243,OK
8DC2_B,14,52.0,52,0.10027472527472528,OK
8C6J_5,7026,116.0,116,0.0841517221747794,OK
8E2P_E,1,12.0,12,0.0,OK
8DVS_B,26,26.0,26,0.0621301775147929,OK
8BSJ_LE,13768,121.0,121,0.062412661291484386,OK
8E2Q_G,1,10.0,10,0.0,OK
8E2Q_E,1,10.0,10,0.0,OK
8E2Q_H,1,11.0,11,0.0,OK
8E79_R,404,42.0,42,0.10684818481848185,OK
8E9A_C,4,47.0,47,0.11702127659574468,OK
8CF1_A,3403,481.0,481,0.008712503276123612,OK
8EFK_E,1,14.0,14,0.0,OK
8EHQ_R,271,30.0,30,0.011931119311193112,OK
8BHF_21,6144,76.0,76,0.11146304481907894,OK
8CH6_e,7273,117.0,117,0.07536245168583956,OK
8ETI_6,113,81.0,81,0.3502676718015951,OK
8E29_B,2460,33.0,33,0.05598669623059867,OK
8EVT_EC,13,57.0,57,0.15519568151147098,OK
8EYV_A,29,49.0,49,0.23082336382828994,OK
8EVQ_EC,119,202.0,202,0.10200515849904318,OK
8DP3_R,2174,90.0,90,0.0859603393642032,OK
8EYW_B,29,49.0,49,0.23082336382828994,OK
8EVS_EC,119,202.0,202,0.10200515849904318,OK
8F0N_A,49,49.0,49,0.26697209496043317,OK
8EX9_B,605,150.0,150,0.2262258953168044,OK
8DFV_E,3702,60.0,60,0.1501890869800108,OK
8F5G_E,12,26.0,26,0.16666666666666666,OK
8FB3_C,302,34.0,34,0.07177639267627581,OK
8FIK_H,1,15.0,15,0.0,OK
8FIJ_E,1,11.0,11,0.0,OK
8FIM_C,1,13.0,13,0.0,OK
8CRX_b,7545,120.0,120,0.05487408880053015,OK
8A3W_8,31009,123.0,123,0.0982248269385206,OK
7ZJX_L7,30518,120.0,120,0.05828937020774625,OK
8ASW_X,14807,73.0,73,0.011933452430403613,OK
8FKQ_L2,669,69.0,69,0.09412707696973635,OK
8FCS_A,2473,71.0,71,0.1275465164622999,OK
8CKU_Bb,14335,76.0,76,0.010563031226479173,OK
8C6J_2,11593,188.0,188,0.11017929014390562,OK
8FKZ_L2,664,68.0,68,0.09667345854004253,OK
8F4O_A,5037,83.0,83,0.14431998392617523,OK
8FYH_M,20,24.0,24,0.1875,OK
8F4O_B,5037,83.0,83,0.14431998392617523,OK
8FTI_B,440,103.0,103,0.2104368932038835,OK
8FFY_C,4462,61.0,61,0.1474748513862048,OK
8FZA_B,192,30.0,30,0.07881944444444444,OK
8FZA_A,192,30.0,30,0.07881944444444444,OK
7SFR_a,7745,1511.0,1511,0.06148874255032708,OK
8E5T_2,4175,159.0,159,0.061100440628177606,OK
8A98_8,30994,123.0,123,0.09784374736049097,OK
8FZT_B,503,70.0,70,0.29508662311843226,OK
8CTH_C,14335,76.0,76,0.010563031226479173,OK
8G4W_R,213,47.0,47,0.16881430426530816,OK
8G8Z_R,321,48.0,48,0.1949636552440291,OK
8FRU_4,2153,141.0,141,0.1446241925335916,OK
8GXB_B,17,61.0,61,0.1726133076181292,OK
8CTI_C,15945,73.0,73,0.013272507807231193,OK
8H0I_Y,6,20.0,20,0.0,OK
8GZR_C,560,40.0,40,0.08303571428571428,OK
8H0S_X,6,17.0,17,0.0,OK
8CH6_f,11593,188.0,188,0.11017929014390562,OK
8H69_5,5,19.0,19,0.0,OK
8E8M_R,404,42.0,42,0.10684818481848185,OK
8EIU_Z,14900,75.0,75,0.024468008948545863,OK
8APN_A7,9792,534.0,534,0.21947462271425425,OK
8EUG_9,8354,229.0,229,0.12462873732531966,OK
8G9Z_E,8282,90.0,90,0.10302530253025302,OK
8FW4_Z,6148,210.0,210,0.22070204789788395,OK
8H1J_B,3608,247.0,247,0.1830693375943697,OK
8EG0_C,19459,72.0,72,0.024735055472760392,OK
8FR8_E,13831,77.0,77,0.021987122847508936,OK
7R4X_2,8955,1573.0,1573,0.10579811539153705,OK
8G4S_h,13647,76.0,76,0.011394445665714077,OK
8HB1_A,11,24.0,24,0.026515151515151516,OK
8H9D_G,15,21.0,21,0.0,OK
8HB8_A,39,55.0,55,0.13006993006993006,OK
8H6E_4A,6894,146.0,146,0.1432037388080165,OK
8HKU_AETN,8,19.0,19,0.0,OK
8HR5_C,10,101.0,101,0.08514851485148515,OK
8G60_At,14140,76.0,76,0.011638316087247823,OK
8GLP_Pt,14619,77.0,77,0.021897317403165955,OK
8HRB_Y,5,20.0,20,0.0,OK
8FMW_AB,9172,112.0,112,0.05507639710921438,OK
8H6E_5A,7273,117.0,117,0.07536245168583956,OK
8G29_1x,14804,77.0,77,0.029069012586980705,OK
8HZE_B,48,35.0,35,0.07738095238095238,OK
8G7S_y,15049,76.0,76,0.00713633708831851,OK
8HBA_B,38,56.0,56,0.14097744360902256,OK
8HHL_B,89,56.0,56,0.33447030497592295,OK
8HZK_A,42,36.0,36,0.10119047619047619,OK
8I44_A,2,19.0,19,0.0,OK
8FON_XV,13077,76.0,76,0.0070855620353936,OK
8I45_A,2,19.0,19,0.0,OK
8I46_A,1,19.0,19,0.0,OK
8I54_B,18,33.0,33,0.016835016835016835,OK
8IBW_D,87,50.0,50,0.3098850574712644,OK
8FRU_3,15859,120.0,120,0.0349438804464342,OK
8IEW_B,7,38.0,38,0.015037593984962405,OK
8HZL_A,2279,84.0,84,0.1617564094527675,OK
8H6J_4A,7309,144.0,144,0.13672070962740002,OK
8H6L_5A,7273,117.0,117,0.07536245168583956,OK
8H6L_4A,7121,145.0,145,0.14089942811209197,OK
8H8E_G,12705,75.0,75,0.0484869473960383,OK
8IDF_B,5422,53.0,53,0.061520847977840104,OK
8H6E_2A,11593,188.0,188,0.11017929014390562,OK
8ITS_A,168,46.0,46,0.25077639751552794,OK
8I0V_B,7273,117.0,117,0.07536245168583956,OK
8HL4_A5S,8392,122.0,122,0.17604392942536998,OK
8J1J_C,2,118.0,118,0.13559322033898305,OK
8J1Q_E,1,31.0,31,0.0,OK
8J1Q_D,20,37.0,37,0.0918918918918919,OK
8J3R_C,2,118.0,118,0.13559322033898305,OK
8J26_D,1,48.0,48,0.0,OK
8J62_X,11,20.0,20,0.0,OK
8J7R_C,745,108.0,108,0.122110365398956,OK
8JA0_B,158,117.0,117,0.23985718922427784,OK
8IR3_8,4912,156.0,156,0.0536963375929174,OK
8I9V_C2,5785,256.0,256,0.06621313202247191,OK
8HTZ_X,17972,78.0,78,0.030381305392433815,OK
8JY0_D,131,64.0,64,0.4307013358778626,OK
8JTJ_B,70,139.0,139,0.39701952723535455,OK
8IA0_C2,5785,256.0,256,0.06621313202247191,OK
8HMY_T,13985,114.0,114,0.2335422037395957,OK
8FL4_L4,29832,121.0,121,0.06600378095295086,OK
8IPA_cl,12077,75.0,75,0.03064226767133118,OK
8ISS_E,11965,88.0,88,0.17356399346579038,OK
8K0Y_A,4004,56.0,56,0.25557032253460826,OK
8K8B_A,1,19.0,19,0.0,OK
8I0R_H,11593,188.0,188,0.11017929014390562,OK
8K30_A,3100,56.0,56,0.16852534562211982,OK
8BQD_2,5218,1771.0,1771,0.07555341487216102,OK
8KAJ_I,334,65.0,65,0.2130815292491939,OK
8K30_B,3100,56.0,56,0.16852534562211982,OK
8K2Z_A,4595,57.0,57,0.2799496019701048,OK
8K2Z_B,4595,57.0,57,0.2799496019701048,OK
8KAK_A,878,98.0,98,0.2270931151503882,OK
8JOZ_B,6905,79.0,79,0.039866543231377005,OK
8KGF_G,18,44.0,44,0.19065656565656566,OK
8KAL_E,878,98.0,98,0.2270931151503882,OK
8KI7_E,1,10.0,10,0.0,OK
8I0V_H,11593,188.0,188,0.11017929014390562,OK
8KEB_A,1894,72.0,72,0.029068403144432712,OK
8OK9_S,1,15.0,15,0.0,OK
8KHH_A,1895,71.0,71,0.027410903415214242,OK
8OUE_B,165,92.0,92,0.13577075098814229,OK
8OUF_B,190,86.0,86,0.17178702570379437,OK
8I0P_H,11593,188.0,188,0.11017929014390562,OK
8HKZ_A16S,2708,1493.0,1493,0.05182629721566226,OK
8OVA_BF,42,78.0,78,0.1394993894993895,OK
8OIR_B9,3790,72.0,72,0.04744942832014072,OK
8JDK_C,15168,75.0,75,0.049441807313642755,OK
8OIN_AG,3631,71.0,71,0.08600820012335096,OK
8OVE_AB,9,19.0,19,0.0,OK
8OVJ_S4,13,20.0,20,0.0038461538461538464,OK
8P0G_V,11,35.0,35,0.05194805194805195,OK
